,name,id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
0,Squeezielive,,,,,,,,,,,
1,Gotaga,,,,,,,,,,,
2,Domingo,,,,,,,,,,,
3,TheKAIRI78,,,,,,,,,,,
4,WankilStudio,,,,,,,,,,,
5,Joueur_du_Grenier,,,,,,,,,,,
6,Sardoche,,,,,,,,,,,
7,JLTomy, 244531633, 155601320, JLTomy, 509658, live, JL TOMA - Tribunal ! (Twitter @PrismTomy) !video !sponsor, 6633, 2019-11-30T19 42 07Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_jltomy-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
8,ZeratoR,,,,,,,,,,,
9,EsportZoneLiveTV,,,,,,,,,,,
10,mistermv,,,,,,,,,,,
11,Locklear, 36323997536, 137347549, Locklear, 509658, live, TRIPALOSKY GAMER, 5659, 2019-11-30T19 23 06Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_locklear-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
12,Xari,,,,,,,,,,,
13,FortniteFR,,,,,,,,,,,
14,lestream, 241849889, 147337432, lestream, 490413, live, MENSONGES & TRAHISONS | lestream, 2738, 2019-11-30T11 34 59Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_lestream-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
15,Cyprienlive,,,,,,,,,,,
16,StreamBox,,,,,,,,,,,
17,Laink,,,,,,,,,,,
18,BruceGrannec,,,,,,,,,,,
19,FuzeIII,,,,,,,,,,,
20,Terracid,,,,,,,,,,,
21,CYRILmp4,,,,,,,,,,,
22,Solary, 242679969, 174955366, Solary, 21779, live, TRAINING DIV2 LFL LUNARY, 6853, 2019-11-30T14 33 21Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solary-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
23,SolaryFortnite, 241352241, 198506129, SolaryFortnite, 33214, live," ""Kingtar - créneau 19H jusquà PAS DHEURES""", 3322, 2019-11-30T09 08 31Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solaryfortnite-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
24,Jirayalecochon,,,,,,,,,,,
25,iProMx, 244369345, 83727379, iProMx, 32982, live, JE DOIT RETROUVER GIULIA ET SAVOIR LA VÉRITÉ - KEN FLASH ! GTAV RP, 3860, 2019-11-30T19 17 20Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_ipromx-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
26,LeFrenchRestream,,,,,,,,,,,
27,Anas_Off,,,,,,,,,,,
28,brusselschallenge,,,,,,,,,,,
29,PlayHearthstoneFR,,,,,,,,,,,
30,RocKy_, 244503089, 115695918, RocKy_, 512804, live, MON PLUS BEAU FUTCHAMPIONS, 2866, 2019-11-30T19 37 38Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_rocky_-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
31,YoMax,,,,,,,,,,,
32,FantaBobShow,,,,,,,,,,,
33,RebeuDeter,,,,,,,,,,,
34,robert87000,,,,,,,,,,,
35,Kamet0,,,,,,,,,,,
36,dreamhackcsgo_fr,,,,,,,,,,,
37,AlphaCast,,,,,,,,,,,
38,Doigby,,,,,,,,,,,
39,JulienChieze,,,,,,,,,,,
40,LyoneSportTV,,,,,,,,,,,
41,michou_twitch,,,,,,,,,,,
42,Pauleta_Youtubeur,,,,,,,,,,,
43,Alderiate,,,,,,,,,,,
44,Mushway, 244506977, 81432617, Mushway, 33214, live, MUSHWAY | LIVE DU SOIR SUR FORTNITE GRIND DAY 11/30 💫 (!ping !utip) CODE MUSHWAY, 1825, 2019-11-30T19 38 18Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mushway-widthxheight.jpg, fd8f5e68-42d3-4544-a273-5fc92dabc568 1eba3cfe-51cc-460a-8259-bc8bb987f904 8282259b-a997-4c63-b908-24027f64ac9a 6f655045-9989-4ef7-8f85-1edcec42d648
