,name,id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
32,FantaBobShow, 293498721, 29188740, FantaBobShow, 65654, live, Du TESO ce souâaar !!!, 1241, 2019-12-11T20 07 57Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_fantabobshow-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
33,RebeuDeter,,,,,,,,,,,
34,robert87000,,,,,,,,,,,
35,Kamet0,,,,,,,,,,,
36,dreamhackcsgo_fr,,,,,,,,,,,
37,AlphaCast,,,,,,,,,,,
38,Doigby,,,,,,,,,,,
39,JulienChieze,,,,,,,,,,,
40,LyoneSportTV,,,,,,,,,,,
41,michou_twitch,,,,,,,,,,,
42,Pauleta_Youtubeur,,,,,,,,,,,
43,Alderiate,,,,,,,,,,,
44,Mushway,,,,,,,,,,,
45,AntoineDanielLive,,,,,,,,,,,
46,SolaryHS, 286303697, 416031592, SolaryHS, 138585, live, FR Felkon desDragonsetGalakrond!, 3694, 2019-12-10T06 06 32Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solaryhs-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
47,Shaunz,,,,,,,,,,,
48,shoxieJESUSS,,,,,,,,,,,
49,Liberto,,,,,,,,,,,
50,XEWER, 292081185, 88524154, XEWER, 33214, live, XEWER PP DUO AVEC SARCY  |  !24h  | #AD OUBLIEZ PAS LE CODE XEWER, 1445, 2019-12-11T16 20 19Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_xewer-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
51,WarcraftFR,,,,,,,,,,,
52,lequipefr,,,,,,,,,,,
53,LeBouseuh,,,,,,,,,,,
54,JeelTV,,,,,,,,,,,
55,1PVCS,,,,,,,,,,,
56,PrimeTimeFut,,,,,,,,,,,
57,MasterSnakou, 293681649, 42141251, MasterSnakou, 509658, live, FR Life is Strange 2 - EP 3 | !Extension - !Twitter - 292eme live de 2019, 408, 2019-12-11T20 39 55Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mastersnakou-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 d0976a7e-26a7-4a48-9225-c522808540f2 ba2c968b-867a-49ce-aebc-3d978a204f4a
58,Corobizar,,,,,,,,,,,
59,lyonesportFT,,,,,,,,,,,
60,Crocodyle_lol,,,,,,,,,,,
61,Mickalow, 290703137, 30709418, Mickalow, 460316, live, MICKALOW / Soirée spéciale avec les MANE, 740, 2019-12-11T09 28 44Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mickalow-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
62,At0mium,,,,,,,,,,,
63,Rainbow6FR,,,,,,,,,,,
64,Maghla,,,,,,,,,,,
65,TwitchFR,,,,,,,,,,,
66,Oliechhs,,,,,,,,,,,
67,Bennnzz,,,,,,,,,,,
68,Mastu, 293641121, 63936838, Mastu, 27449, live, FR - Mastu - JE VAIS LE FUMER (Ft. Hctuan), 851, 2019-12-11T20 32 25Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mastu-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 2a14b52e-d459-4c92-be11-5d86b898f6b6
69,OgamingSC2, 293313185, 71852806, OgamingSC2, 490422, live, WESG - Qualifier, 477, 2019-12-11T19 38 37Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_ogamingsc2-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
70,nayte,,,,,,,,,,,
71,Teeqzy_,,,,,,,,,,,
72,RiotGamesFR,,,,,,,,,,,
73,aypierre, 293426145, 29753247, aypierre, 27471, live, Mercredi PiViPi des mecs réveillés (on est 2), 1076, 2019-12-11T19 57 16Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_aypierre-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
74,Kenb0gard,,,,,,,,,,,
75,MrRemxTV, 293444273, 53571235, MrRemxTV, 32982, live, FLASHLAND  ADNAN LE STAGIAIRE !insta !bestof !code, 842, 2019-12-11T19 59 51Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mrremxtv-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
76,GoBGG,,,,,,,,,,,
77,SkyrrozTV,,,,,,,,,,,
78,JLPRINCE_,,,,,,,,,,,
79,TheGuill84,,,,,,,,,,,
80,AdzTV, 293479665, 170547313, AdzTV, 33214, live, Vitality Adz - Tournoi WL en Squadz !!!, 938, 2019-12-11T20 04 56Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_adztv-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
81,Clique_TV_Stream,,,,,,,,,,,
82,JLMeilleurArab, 292194273, 403474131, JLMeilleurArab, 32982, live, JL Walid | Pascal de la bac Nord ! FLASHLAND (!walid !twitter !video), 755, 2019-12-11T16 41 25Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_jlmeilleurarab-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
83,Kaydop,,,,,,,,,,,
84,Zydar, 292900977, 85510026, Zydar, 512710, live, FR-PS4 Armes en OR 38/39 !or STREAM AVEC LA FIBRE , 2560, 2019-12-11T18 37 35Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_zydar-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
85,JLFakemonster,,,,,,,,,,,
86,jvtv,,,,,,,,,,,
87,Garryschool, 293440977, 30023985, Garryschool, 491931, live, BAM BAM, 638, 2019-12-11T19 59 24Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_garryschool-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
88,HumilityFR, 291086993, 84240904, HumilityFR, 20596, live, DOFUS RETRO   ÎLE DE NOWEL !!!, 1315, 2019-12-11T12 24 55Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_humilityfr-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
89,Bidule,,,,,,,,,,,
90,lyonesportLoL,,,,,,,,,,,
91,SonixPROD_TV,,,,,,,,,,,
92,NBK,,,,,,,,,,,
93,Anil,,,,,,,,,,,
94,Chrales,,,,,,,,,,,
95,MrBboy45, 292653521, 21080562, MrBboy45, 32982, live," ""Aujourdhui on revend un MAX 🎅🏻 Saison 1 MW | Code Créateur  MrBboy45YT !colis KDO = !GTA 🎁""", 1779, 2019-12-11T17 59 19Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mrbboy45-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
96,Tonton,,,,,,,,,,,
97,MinosTV_, 292540817, 63985840, MinosTV_, 509658, live, On regarde des vidéos ! ! | !code | !social | !discord |, 1132, 2019-12-11T17 41 30Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_minostv_-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
98,idrizlabasefc,,,,,,,,,,,
99,ultimatefightingfr,,,,,,,,,,,
